name_category;img_product;name_product;url_product
Чай;a27b2f12e4aa3bd76b5dbfa08571b737.JPG;Чай "Greenfield Flying Dragon" 100г;https://ru.sas.am/products/Чай_Greenfield_Flying_Dragon_г_33125/
Чай;cab6684fd4c88aee84799de58bf45722.JPG;Чай "Greenfield Golden Ceylon" 100г;https://ru.sas.am/products/Чай_Greenfield_Golden_Ceylon_г_33128/
Чай;54de43bef9bc131a61bf50bf4d4579af.jpg;Чай "Greenfield Premium";https://ru.sas.am/products/Чай_Greenfield_Premium__33151/
Чай;534f7165b78e1155e5b01f081ceb524e.jpg;Растворимый чай "Royal Armenia" 20г;https://ru.sas.am/products/Растворимый_чай_Royal_Armenia_г_508698/
Чай;b7fdc011164f571664d86490e3852fa0.jpg;Растворимый чай "Royal Armenia" 20г;https://ru.sas.am/products/Растворимый_чай_Royal_Armenia_г_508702/
Чай;acc034c96adc21f88bf6d2e36434d351.jpg;Растворимый чай "Royal Armenia" 20г;https://ru.sas.am/products/Растворимый_чай_Royal_Armenia_г_508704/
Чай;33e04b605d86266a5ec36d5d3b423b71.jpg;Растворимый чай "Royal Armenia" 20г;https://ru.sas.am/products/Растворимый_чай_Royal_Armenia_г_508705/
Чай;fe9acc9d5215f2e4a5ef7c9e1fc06545.jpg;Чай "Mac Tea" 16г;https://ru.sas.am/products/Чай_Mac_Tea_г_33271/
Чай;ea34fdc85026a0948f3c9e7763fa1026.jpg;Чай "Mac Tea" 18г;https://ru.sas.am/products/Чай_Mac_Tea_г_33268/
Чай;7c27726e189106f5a3272739c87c09d4.jpg;Чай "Mac Tea" 18г;https://ru.sas.am/products/Чай_Mac_Tea_г_33269/
Чай;ea28a464270eb557b8e03cf014f3a119.jpg;Чай "Mac Tea" 18г ;https://ru.sas.am/products/Чай_Mac_Tea_г__33270/
Чай;64c336651391407514820ecc4c501db2.JPG;Холодный чай "Биокат" 450мл;https://ru.sas.am/products/Холодный_чай_Биокат_мл_759335/
Чай;228284d38a8c6a1131cb62147c1863f7.JPG;Чай холодный "Pfanner" 0.33л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858169/
Чай;05bf8d4ccb8c3cc85ddf188f6116c14b.JPG;Чай холодный "Pfanner" 0.33л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858172/
Чай;da818b3c1c70a17948f6d21fedbdf518.JPG;Чай холодный "Pfanner" 0.33л;https://ru.sas.am/products/Чай_холодный_Pfanner_л_858173/
Чай;e2f8753053152f30a6bf0ecbd50c1c41.JPG;Холодный чай "Nestea" 500мл;https://ru.sas.am/products/Холодный_чай_Nestea_мл_739839/
Чай;6b6185823e4b8d175672f5e807dc3171.JPG;Холодный чай "Nestea" 500мл;https://ru.sas.am/products/Холодный_чай_Nestea_мл_739842/
Чай;b716ef5d52ba1e9dbf641d14d0f62b74.JPG;Холодный чай "Nestea" 500мл;https://ru.sas.am/products/Холодный_чай_Nestea_мл_739843/
Чай;b426a93836839ec8e15106027b819304.jpg;Чай "Santal" 0.33л ;https://ru.sas.am/products/Чай_Santal_л__33585/
Чай;c303c8d7aac5b6135db16b8eefc96cc1.jpg;Чай "Santal" 0.33л ;https://ru.sas.am/products/Чай_Santal_л__33587/
