name_category;img_category;url_category;title
Соленье;16cdcee9fcad19a1c9a14b6fe85a0fda.jpg;https://ru.sas.am/categories/%D0%A1%D0%BE%D0%BB%D0%B5%D0%BD%D1%8C%D0%B5_1264/;True
Другие;7db213cf6bb255bdebd398391254eff3.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3026/;True
Food Court;41d66fb6f852e63c5fe3774df7188e53.jpg;https://ru.sas.am/categories/Food_Court_6810/;True
Консервированные продукты;33473c119aa754ffb36504079a3f623f.png;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_1047/;True
Грибные консервы;df1c4de70925bb81435dff7af1069f7b.jpg;https://ru.sas.am/categories/%D0%93%D1%80%D0%B8%D0%B1%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D1%8B_2784/;True
Шампиньоны;1a3bf17ad5f0c48841db572e975a5772.jpg;https://ru.sas.am/categories/%D0%A8%D0%B0%D0%BC%D0%BF%D0%B8%D0%BD%D1%8C%D0%BE%D0%BD%D1%8B_2787/;False
Другие;36fdde6706c5c5bbc3ed4db0a8901321.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2789/;False
Овощные консервы;c0e7753ffe0bef37cc53b127e3b1e64f.jpg;https://ru.sas.am/categories/%D0%9E%D0%B2%D0%BE%D1%89%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D1%8B_1113/;True
Зеленый горох;ed3d153b6d9089e1e038b130b88c58e7.jpg;https://ru.sas.am/categories/%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%8B%D0%B9_%D0%B3%D0%BE%D1%80%D0%BE%D1%85__1120/;False
Кукуруза;48eae513417e98e408c5db39565b31e8.jpg;https://ru.sas.am/categories/%D0%9A%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B7%D0%B0_1119/;False
Огурцы;a6f50ea2dc4237bfc248496751bcf749.jpg;https://ru.sas.am/categories/%D0%9E%D0%B3%D1%83%D1%80%D1%86%D1%8B_2791/;False
Помидоры;39179a012c5270867ad04f7ca0d5dc3f.jpg;https://ru.sas.am/categories/%D0%9F%D0%BE%D0%BC%D0%B8%D0%B4%D0%BE%D1%80%D1%8B_2792/;False
Баклажан;c69f2132a5d154572dc3c97e0ea79f10.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D0%BA%D0%BB%D0%B0%D0%B6%D0%B0%D0%BD_2793/;False
Перец;01a85c7483d24dbb99511044b2188d4f.jpg;https://ru.sas.am/categories/%D0%9F%D0%B5%D1%80%D0%B5%D1%86_3035/;False
Другие;f7fe9e02096b7c2c72008969315fc1dc.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2794/;False
Паста томатная;84308e010fdc58dbe52f1d8e9ea36787.jpg;https://ru.sas.am/categories/%D0%9F%D0%B0%D1%81%D1%82%D0%B0_%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BD%D0%B0%D1%8F_2785/;True
Оливки;8befdba6c5e6ba8f9808dae08796ca62.jpg;https://ru.sas.am/categories/%D0%9E%D0%BB%D0%B8%D0%B2%D0%BA%D0%B8_2786/;True
С косточкой;aecba74cb8a8ff97f5cc94293afe3d2f.jpg;https://ru.sas.am/categories/%D0%A1_%D0%BA%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%BA%D0%BE%D0%B9_2795/;False
Без косточек;5e25b68d1ccb3a0f19b6d02ceeabebba.jpg;https://ru.sas.am/categories/%D0%91%D0%B5%D0%B7_%D0%BA%D0%BE%D1%81%D1%82%D0%BE%D1%87%D0%B5%D0%BA_2796/;False
Резаные, начиненные;62154d91e76712f2a6275a7a2559fd6d.jpg;https://ru.sas.am/categories/%D0%A0%D0%B5%D0%B7%D0%B0%D0%BD%D1%8B%D0%B5_%D0%BD%D0%B0%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_2797/;False
Мясные консервы, паштеты;69f9239e19dcdf4b6121956f389f135e.jpg;https://ru.sas.am/categories/%D0%9C%D1%8F%D1%81%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D1%8B_%D0%BF%D0%B0%D1%88%D1%82%D0%B5%D1%82%D1%8B_1116/;True
Говядина, свинина, птица;bd3a558db21a810dd12d5c4f662d1990.jpg;https://ru.sas.am/categories/%D0%93%D0%BE%D0%B2%D1%8F%D0%B4%D0%B8%D0%BD%D0%B0_%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0_%D0%BF%D1%82%D0%B8%D1%86%D0%B0__3036/;False
Паштеты;1dae934a1dcbd1adaf247624fe64f985.jpg;https://ru.sas.am/categories/%D0%9F%D0%B0%D1%88%D1%82%D0%B5%D1%82%D1%8B_1134/;False
Рыбные консервы;485d38b1c5795cd0ed0232ad8a968eb9.jpg;https://ru.sas.am/categories/%D0%A0%D1%8B%D0%B1%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D1%8B_1117/;True
В масле;cd0acf8a0265707b09b4311fcefee74b.jpg;https://ru.sas.am/categories/%D0%92_%D0%BC%D0%B0%D1%81%D0%BB%D0%B5_1136/;False
В томатном соусе;ffbe5d1adda356a8d91e97340f0c5247.jpg;https://ru.sas.am/categories/%D0%92_%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BD%D0%BE%D0%BC_%D1%81%D0%BE%D1%83%D1%81%D0%B5_1137/;False
Другие;b93fb87a558b99eb5c4b10b3aebc9520.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_1140/;False
Фруктовые консервы;90914d0bd30cbdc8f9959c670de08293.jpg;https://ru.sas.am/categories/%D0%A4%D1%80%D1%83%D0%BA%D1%82%D0%BE%D0%B2%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%81%D0%B5%D1%80%D0%B2%D1%8B_1115/;True
Варенье;656e8bf38c57f84a99474e579d7a1351.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%80%D0%B5%D0%BD%D1%8C%D0%B5_1127/;False
Джем;66ee13d3caaf8312a9504534d85b7269.jpg;https://ru.sas.am/categories/%D0%94%D0%B6%D0%B5%D0%BC_1128/;False
Другие;c8029bd66bcc0170b355027df8d1218f.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3062/;False
Другие;5c2e3c0b34176e6b3ccd41509a40ff29.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3244/;True
Свежие овощи и фрукты;5ec4c888b1201f006b74404855f4393d.png;https://ru.sas.am/categories/%D0%A1%D0%B2%D0%B5%D0%B6%D0%B8%D0%B5_%D0%BE%D0%B2%D0%BE%D1%89%D0%B8_%D0%B8_%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B_1053/;True
Фрукты;59a89da2346276704f8546b57c7897cd.jpg;https://ru.sas.am/categories/%D0%A4%D1%80%D1%83%D0%BA%D1%82%D1%8B_1257/;True
Ягоды;89485cae689787f5a3039265ce8ee480.jpg;https://ru.sas.am/categories/%D0%AF%D0%B3%D0%BE%D0%B4%D1%8B_1260/;True
Экзотические фрукты;c7ebfb46b443511d96585d6b0f75459c.jpg;https://ru.sas.am/categories/%D0%AD%D0%BA%D0%B7%D0%BE%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B_1261/;True
Овощи;85904354bfd6a84ba30fa174a626197e.jpg;https://ru.sas.am/categories/%D0%9E%D0%B2%D0%BE%D1%89%D0%B8_1258/;True
Зелень;1c35dc2887ce58762a3e77da9b750397.jpg;https://ru.sas.am/categories/%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D1%8C_1259/;True
Детское питание;be747c60cc80f2b6bd18cb66c9dfc50f.png;https://ru.sas.am/categories/%D0%94%D0%B5%D1%82%D1%81%D0%BA%D0%BE%D0%B5_%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D0%B5_1339/;True
Молочная смесь;7be9e44a1c1c1792ddd186ef994d3a5f.jpg;https://ru.sas.am/categories/%D0%9C%D0%BE%D0%BB%D0%BE%D1%87%D0%BD%D0%B0%D1%8F_%D1%81%D0%BC%D0%B5%D1%81%D1%8C__1346/;True
Каша;3f216e37d6b5a320f2f9c4fa37703b6c.jpg;https://ru.sas.am/categories/%D0%9A%D0%B0%D1%88%D0%B0_2915/;True
Печенье, пюре;5355d7a5f365c9345066dd521b07b81f.jpg;https://ru.sas.am/categories/%D0%9F%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%D0%B5_%D0%BF%D1%8E%D1%80%D0%B5_2916/;True
Сок, чай;ee16d81a2934a3374a5d9261711eacdb.jpg;https://ru.sas.am/categories/%D0%A1%D0%BE%D0%BA_%D1%87%D0%B0%D0%B9_2917/;True
Другие;0dd90f9d3fcf593879ac12996a5d1103.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2918/;True
Без холестерина;7516161580eb203bdff26645f2d2621c.png;https://ru.sas.am/categories/%D0%91%D0%B5%D0%B7_%D1%85%D0%BE%D0%BB%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_6454/;True
Продукты понижающие холестерин;46172ee1d0b81d513f3d7a0f6f4c5654.jpg;https://ru.sas.am/categories/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_%D0%BF%D0%BE%D0%BD%D0%B8%D0%B6%D0%B0%D1%8E%D1%89%D0%B8%D0%B5_%D1%85%D0%BE%D0%BB%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%B8%D0%BD_6457/;True
Напитки;ae274e32ccd43c793e8afa3059e0d106.jpg;https://ru.sas.am/categories/%D0%9D%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_6467/;False
Фрукты и овощи;991e7e9509ab9102f23794356583db6f.jpg;https://ru.sas.am/categories/%D0%A4%D1%80%D1%83%D0%BA%D1%82%D1%8B_%D0%B8_%D0%BE%D0%B2%D0%BE%D1%89%D0%B8_6468/;False
Соевые продукты;5f3607589de9893973bfef7892e33ae8.jpg;https://ru.sas.am/categories/%D0%A1%D0%BE%D0%B5%D0%B2%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_6471/;False
Рыба;00a0dc03e39297abf56d8b13f07d5f38.jpg;https://ru.sas.am/categories/%D0%A0%D1%8B%D0%B1%D0%B0_6476/;False
Продукты с низким и без содержания холестерина;2248ff19c78bb384e5c1d5e601a5e196.jpg;https://ru.sas.am/categories/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_%D1%81_%D0%BD%D0%B8%D0%B7%D0%BA%D0%B8%D0%BC_%D0%B8_%D0%B1%D0%B5%D0%B7_%D1%81%D0%BE%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%BD%D0%B8%D1%8F_%D1%85%D0%BE%D0%BB%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0_6456/;True
Хлебобулочные изделия;6243e6cf8daf51806ac50af32be86fdb.jpg;https://ru.sas.am/categories/%D0%A5%D0%BB%D0%B5%D0%B1%D0%BE%D0%B1%D1%83%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B5_%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F_6472/;False
Молочные продукты;2a40ae64f582f5e047d618cc54796ab4.jpg;https://ru.sas.am/categories/%D0%9C%D0%BE%D0%BB%D0%BE%D1%87%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_6473/;False
Бакалея;7e1c8eefb07ab87ddabf3251c8de3720.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D0%BA%D0%B0%D0%BB%D0%B5%D1%8F_6474/;False
Фрукты и овощи;b7718a8502e4c339a736582f4251827a.jpg;https://ru.sas.am/categories/%D0%A4%D1%80%D1%83%D0%BA%D1%82%D1%8B_%D0%B8_%D0%BE%D0%B2%D0%BE%D1%89%D0%B8_6475/;False
Диабетические продукты;60eb4fd6f93b78dc3ae9166fed86737d.png;https://ru.sas.am/categories/%D0%94%D0%B8%D0%B0%D0%B1%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_1057/;True
Сахар, заменитель сахара;2940854bfda9a7b69fffd1a295fbd70a.jpg;https://ru.sas.am/categories/%D0%A1%D0%B0%D1%85%D0%B0%D1%80_%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_%D1%81%D0%B0%D1%85%D0%B0%D1%80%D0%B0_1335/;True
Напитки;ce9c3400d149872fac7acaad16d7442c.jpg;https://ru.sas.am/categories/%D0%9D%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_3138/;True
Фиточай, цикорий;b225ca448c178cac71e5bbacf56edc31.jpg;https://ru.sas.am/categories/%D0%A4%D0%B8%D1%82%D0%BE%D1%87%D0%B0%D0%B9_%D1%86%D0%B8%D0%BA%D0%BE%D1%80%D0%B8%D0%B9_2905/;False
Бакалея;845b19826e25a7b63e481fcff64eb123.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D0%BA%D0%B0%D0%BB%D0%B5%D1%8F_3137/;True
Хлебцы, сухарики;35ae7923b1fdc8d4db26aafe7a3a6fd5.jpg;https://ru.sas.am/categories/%D0%A5%D0%BB%D0%B5%D0%B1%D1%86%D1%8B_%D1%81%D1%83%D1%85%D0%B0%D1%80%D0%B8%D0%BA%D0%B8__1333/;False
Мюсли, подушечки;ee7a28f723a17e0c4afe9bd3a779e62e.jpg;https://ru.sas.am/categories/%D0%9C%D1%8E%D1%81%D0%BB%D0%B8_%D0%BF%D0%BE%D0%B4%D1%83%D1%88%D0%B5%D1%87%D0%BA%D0%B8_2903/;False
Крупы, бобовые;0804c57fe25f6bb97e3dc94e4c71bd3f.jpg;https://ru.sas.am/categories/%D0%9A%D1%80%D1%83%D0%BF%D1%8B_%D0%B1%D0%BE%D0%B1%D0%BE%D0%B2%D1%8B%D0%B5_6486/;False
Сладости, десерты;8d0bbaec805d380facd88e320119248d.jpg;https://ru.sas.am/categories/%D0%A1%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D0%B8_%D0%B4%D0%B5%D1%81%D0%B5%D1%80%D1%82%D1%8B_3136/;True
Мед, джем;2366b95d522f18f8d37a317c78f9b62d.jpg;https://ru.sas.am/categories/%D0%9C%D0%B5%D0%B4_%D0%B4%D0%B6%D0%B5%D0%BC__2906/;False
Вафли;6441997c0e9a128b85646eb4163a72eb.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%84%D0%BB%D0%B8_2909/;False
Халва, козинаки;56242f69f0b22501791a50480d4150d1.jpg;https://ru.sas.am/categories/%D0%A5%D0%B0%D0%BB%D0%B2%D0%B0_%D0%BA%D0%BE%D0%B7%D0%B8%D0%BD%D0%B0%D0%BA%D0%B8_2910/;False
Печенье, круассаны;68963e0fe405110128a276d9b6dc2b3d.jpg;https://ru.sas.am/categories/%D0%9F%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%D0%B5_%D0%BA%D1%80%D1%83%D0%B0%D1%81%D1%81%D0%B0%D0%BD%D1%8B__2911/;False
Конфеты, леденцы, мармелад;971f265774c2c236f9251274e6a4bcae.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_%D0%BB%D0%B5%D0%B4%D0%B5%D0%BD%D1%86%D1%8B_%D0%BC%D0%B0%D1%80%D0%BC%D0%B5%D0%BB%D0%B0%D0%B4__2912/;False
Шоколадная плитка, шоколадный крем;33ba88720af4b54b91872c2620951435.jpg;https://ru.sas.am/categories/%D0%A8%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BB%D0%B8%D1%82%D0%BA%D0%B0_%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D0%BD%D1%8B%D0%B9_%D0%BA%D1%80%D0%B5%D0%BC_2913/;False
Пряники, трубочки хрустящие;b70777efc584d12c7e4072bb72bc5bf6.jpg;https://ru.sas.am/categories/%D0%9F%D1%80%D1%8F%D0%BD%D0%B8%D0%BA%D0%B8_%D1%82%D1%80%D1%83%D0%B1%D0%BE%D1%87%D0%BA%D0%B8_%D1%85%D1%80%D1%83%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5_2914/;False
Другие;3a7b629e2aab905f3a26140296146c8e.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3087/;True
Органические товары;0a877c3fc04cac3f10a9dffa313ca519.png;https://ru.sas.am/categories/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B_6316/;True
Сладости;d143d7f6408e0481b89ea68506f1dc4f.jpg;https://ru.sas.am/categories/%D0%A1%D0%BB%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D0%B8_6323/;True
Соки и напитки;a97d9ab966f4a30c928ccadf8234776e.jpg;https://ru.sas.am/categories/%D0%A1%D0%BE%D0%BA%D0%B8_%D0%B8_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_6324/;True
Бакалея;bb6d16a05797ba7e68496f020a6b6adc.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D0%BA%D0%B0%D0%BB%D0%B5%D1%8F_6325/;True
Хлеб;8f745e0927a19e2b72f83d4b7ae5f157.jpg;https://ru.sas.am/categories/%D0%A5%D0%BB%D0%B5%D0%B1_6326/;True
Без глютена;1511f33c6852ac0f10ac7b00a310e27a.png;https://ru.sas.am/categories/%D0%91%D0%B5%D0%B7_%D0%B3%D0%BB%D1%8E%D1%82%D0%B5%D0%BD%D0%B0_6762/;True
Все для животных;b99e3e9fbfa51ecd1cd494664763f96d.png;https://ru.sas.am/categories/%D0%92%D1%81%D0%B5_%D0%B4%D0%BB%D1%8F_%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D0%BD%D1%8B%D1%85_1371/;True
Корм для собак;a757992c7c7b75d1411e117a292f5e63.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D1%80%D0%BC_%D0%B4%D0%BB%D1%8F_%D1%81%D0%BE%D0%B1%D0%B0%D0%BA_1435/;True
Корм для кошек;23088362e446979cc42e8331b888930b.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D1%80%D0%BC_%D0%B4%D0%BB%D1%8F_%D0%BA%D0%BE%D1%88%D0%B5%D0%BA_1436/;True
Другие;0eb1d3b92f74b0c6a42facc3e8b502b8.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3015/;True
